time,average,count,minimum,maximum,standard_deviation,standard_error
2024-09-01T00:00:00,2.889496,43200,-3.122,11.53,2.3840442,0.011470237862738687
2024-10-01T00:00:00,-2.5716324,44637,-12.59,3.805,2.5115993,0.011887837352139627
2024-11-01T00:00:00,-11.63543,42971,-25.7,0.56,5.3376913,0.025749317571835406
2024-12-01T00:00:00,-21.093609,44450,-37.3,-7.613,5.437996,0.02579306746013498
2025-01-01T00:00:00,-20.418274,44640,-33.4,-0.592,7.2487836,0.034308603524441976
2025-02-01T00:00:00,-21.591032,40320,-36.58,-1.312,6.990877,0.034815401565842057
2025-03-01T00:00:00,-20.008352,44640,-28.79,-2.888,4.8548083,0.022977882036075783
2025-04-01T00:00:00,-15.349497,43102,-32.01,-7.9,4.1502466,0.019990570725284956
2025-05-01T00:00:00,-7.4037156,44640,-19.48,-0.853,3.5002205,0.016566597304743493
2025-06-01T00:00:00,0.9725091,43168,-7.965,13.23,3.770917,0.01814955588383282
2025-07-01T00:00:00,4.5699263,38496,-1.09,13.72,2.7870836,0.014205031364749399
2025-08-01T00:00:00,4.231541,44640,-2.27,17.61,3.9895322,0.01888251703696765
2025-09-01T00:00:00,1.4978147,43200,-4.503,14.12,3.0929759,0.014881087020069324
2025-10-01T00:00:00,-4.602445,44639,-23.29,3.465,4.766426,0.022559820211318807
2025-11-01T00:00:00,-10.768836,43200,-23.64,-2.798,4.9051046,0.02359969568882935
2025-12-01T00:00:00,-20.60961,44640,-40.17,-2.942,7.884302,0.037316522539873255
